0.060000 0.033105 0.010161 2.559019 0.001970 0.001047 0.059956
0.020000 0.034488 0.010398 2.662052 0.001954 0.001007 0.029960
0.050000 0.033664 0.010354 2.581415 0.001833 0.001018 0.057171
0.070000 0.032753 0.010085 2.524071 0.002016 0.001111 0.070507
0.040000 0.033814 0.010264 2.613037 0.001939 0.001102 0.047028
0.080000 0.032524 0.009992 2.483007 0.002019 0.000933 0.080951
0.030000 0.034303 0.010459 2.638766 0.001920 0.001148 0.041660
0.090000 0.032024 0.009814 2.453261 0.002098 0.001040 0.084352
0.010000 0.034899 0.010716 2.688234 0.001974 0.000961 0.022288
0.100000 0.031264 0.009698 2.411698 0.002099 0.001070 0.087344
0.160000 0.028773 0.009035 2.198079 0.002225 0.001049 0.105560
0.110000 0.031196 0.009602 2.382117 0.002285 0.001127 0.083256
0.200000 0.027299 0.008578 2.068190 0.002157 0.000973 0.105074
0.170000 0.028431 0.008905 2.162015 0.002139 0.000924 0.104589
0.190000 0.027503 0.008662 2.088588 0.002035 0.000949 0.105669
0.120000 0.030549 0.009411 2.341033 0.001995 0.001007 0.092538
0.130000 0.030151 0.009396 2.311686 0.002023 0.001006 0.092896
0.180000 0.027955 0.008741 2.116461 0.002133 0.000927 0.106226
0.140000 0.029925 0.009314 2.266146 0.002101 0.001026 0.099307
0.150000 0.029225 0.009132 2.232142 0.002113 0.000997 0.104255
0.300000 0.024522 0.007963 1.834372 0.001704 0.000887 0.048346
0.270000 0.025123 0.008096 1.881546 0.001732 0.000949 0.077008
0.290000 0.024643 0.007918 1.849290 0.001631 0.000932 0.055594
0.260000 0.025230 0.008153 1.901106 0.001746 0.000909 0.076817
0.250000 0.025626 0.008166 1.929897 0.001779 0.000824 0.079699
0.280000 0.025143 0.008068 1.869948 0.001851 0.000978 0.064790
0.240000 0.026280 0.008416 1.962178 0.001881 0.000933 0.084101
0.230000 0.026389 0.008373 1.986759 0.002041 0.000855 0.088294
0.220000 0.026545 0.008423 2.002252 0.001859 0.000862 0.094040
0.210000 0.026830 0.008409 2.026583 0.002201 0.001030 0.111514
0.350000 0.024025 0.007817 1.770614 0.001512 0.000786 0.022000
0.390000 0.023449 0.007571 1.747967 0.001471 0.000850 0.019816
0.320000 0.024327 0.007880 1.801657 0.001601 0.000935 0.036063
0.340000 0.024145 0.007919 1.788324 -nan 0.000634 -nan
0.310000 0.024750 0.008029 1.818964 0.001707 0.000904 0.040195
0.380000 0.023721 0.007777 1.748627 0.001566 0.000934 0.019846
0.360000 0.023786 0.007859 1.758697 0.001515 0.000854 0.022954
0.400000 0.023476 0.007577 1.751083 0.000138 0.000731 -nan
0.370000 0.023665 0.007660 1.763369 -nan 0.000611 -nan
0.330000 0.024192 0.007866 1.790483 0.001493 0.000903 0.031249
0.460000 0.023404 0.007609 1.748788 -nan 0.000440 -nan
0.450000 0.023620 0.007703 1.750326 -nan 0.000434 -nan
0.490000 0.023394 0.007698 1.754023 -nan -nan -nan
0.480000 0.023520 0.007713 1.745789 -nan 0.000512 -nan
0.440000 0.023386 0.007654 1.733730 0.001543 0.000824 0.020673
0.410000 0.023689 0.007729 1.758836 -nan 0.000498 -nan
0.420000 0.023557 0.007703 1.745347 -nan 0.000707 -nan
0.430000 0.023507 0.007697 1.736819 0.001609 0.000830 0.020159
0.500000 0.023431 0.007662 1.744907 -nan 0.000444 -nan
0.470000 0.023745 0.007784 1.748095 -nan 0.000505 -nan
0.590000 0.023308 0.007567 1.735996 -nan 0.000348 -nan
0.560000 0.023575 0.007735 1.745348 -nan -nan -nan
0.530000 0.023534 0.007697 1.755555 -nan -nan -nan
0.510000 0.023539 0.007658 1.748782 -nan -nan -nan
0.580000 0.023155 0.007607 1.734498 -nan 0.000471 -nan
0.550000 0.023635 0.007667 1.755322 -nan -nan -nan
0.600000 0.023262 0.007623 1.734680 -nan 0.000429 -nan
0.570000 0.023452 0.007635 1.743646 -nan -nan -nan
0.540000 0.023518 0.007650 1.738143 -nan 0.000409 -nan
0.520000 0.023134 0.007573 1.731160 -nan 0.000693 -nan
0.610000 0.023496 0.007708 1.752048 -nan -nan -nan
0.630000 0.023227 0.007550 1.722562 -nan 0.000750 -nan
0.680000 0.023170 0.007560 1.730088 -nan 0.000393 -nan
0.670000 0.023337 0.007517 1.739606 -nan 0.000064 -nan
0.660000 0.022923 0.007425 1.712958 0.001398 0.000907 0.018565
0.620000 0.023123 0.007573 1.725159 0.000204 0.000737 -nan
0.690000 0.023046 0.007587 1.731121 -nan 0.000507 -nan
0.650000 0.023285 0.007559 1.739894 -nan -nan -nan
0.700000 0.023423 0.007631 1.736285 -nan -nan -nan
0.640000 0.023238 0.007589 1.723055 -nan 0.000745 -nan
0.710000 0.023115 0.007536 1.729743 -nan 0.000536 -nan
0.770000 0.022962 0.007561 1.708765 0.001385 0.000816 0.017333
0.800000 0.022922 0.007521 1.716395 -nan 0.000692 -nan
0.780000 0.023135 0.007565 1.724728 -nan 0.000290 -nan
0.790000 0.022927 0.007543 1.716207 -nan 0.000761 -nan
0.760000 0.023347 0.007724 1.717908 -nan 0.000684 -nan
0.740000 0.023195 0.007594 1.727381 -nan 0.000376 -nan
0.730000 0.023257 0.007606 1.728468 -nan 0.000452 -nan
0.720000 0.023123 0.007573 1.727244 -nan 0.000460 -nan
0.750000 0.023079 0.007488 1.719464 -nan 0.000711 -nan
0.850000 0.023110 0.007476 1.724287 -nan 0.000322 -nan
0.820000 0.023076 0.007522 1.715995 -nan 0.000748 -nan
0.840000 0.023655 0.007688 1.750958 -nan -nan -nan
0.830000 0.023075 0.007445 1.707219 0.001663 0.000975 0.017920
0.870000 0.023142 0.007520 1.733170 -nan -nan -nan
0.860000 0.022906 0.007397 1.715756 -nan 0.000641 -nan
0.900000 0.022882 0.007385 1.706769 0.001552 0.000867 0.015524
0.810000 0.023151 0.007562 1.727134 -nan 0.000524 -nan
0.880000 0.022803 0.007432 1.714242 -nan 0.000692 -nan
0.890000 0.022898 0.007383 1.705275 0.001408 0.000821 0.018634
0.960000 0.022811 0.007458 1.701922 0.001477 0.000751 0.017733
0.930000 0.022990 0.007505 1.710208 -nan 0.000625 -nan
0.990000 0.022907 0.007552 1.709472 -nan 0.000701 -nan
0.950000 0.022788 0.007435 1.709725 -nan 0.000682 -nan
1.000000 0.022905 0.007443 1.700282 0.001590 0.000926 0.019084
0.910000 0.022974 0.007413 1.720961 -nan 0.000498 -nan
0.980000 0.023053 0.007501 1.716278 -nan 0.000447 -nan
0.970000 0.022862 0.007513 1.706172 -nan 0.000709 -nan
0.940000 0.023013 0.007534 1.710316 0.000425 0.000680 -nan
0.920000 0.022969 0.007624 1.719659 -nan 0.000459 -nan
