0.080000 0.030721 0.009543 2.367209 0.001735 0.001048 0.023789
0.040000 0.032798 0.010085 2.532001 0.001925 0.001029 0.023300
0.010000 0.034481 0.010514 2.666614 0.001925 0.000998 0.022697
0.050000 0.032493 0.009905 2.488478 0.001924 0.001022 0.021542
0.070000 0.031407 0.009610 2.408569 0.001884 0.001014 0.023654
0.100000 0.029629 0.009059 2.284266 0.001838 0.000931 0.023139
0.020000 0.034007 0.010320 2.622051 0.001946 0.001004 0.021551
0.030000 0.033459 0.010183 2.574973 0.001834 0.001076 0.021187
0.060000 0.031793 0.009852 2.447290 0.001773 0.000981 0.021448
0.090000 0.030535 0.009417 2.326520 0.001733 0.000980 0.025062
0.160000 0.026943 0.008455 2.047413 0.001525 0.000898 0.028563
0.180000 0.026223 0.008296 1.973594 0.001572 0.000871 0.031851
0.150000 0.027249 0.008574 2.085058 0.001677 0.000931 0.026733
0.140000 0.027994 0.008722 2.127526 0.001685 0.000978 0.025922
0.110000 0.029178 0.009103 2.247015 0.001684 0.000870 0.024011
0.200000 0.025652 0.008259 1.917589 0.001761 0.000964 0.030349
0.170000 0.026518 0.008341 2.011492 0.001634 0.000869 0.031320
0.190000 0.025884 0.008245 1.950908 0.001625 0.000825 0.030053
0.130000 0.028195 0.008672 2.163388 0.001535 0.000988 0.026579
0.120000 0.028981 0.008996 2.204699 0.001641 0.000960 0.023573
0.300000 0.024053 0.007840 1.778180 0.001472 0.000847 0.023611
0.220000 0.024935 0.008075 1.868911 0.001548 0.000860 0.029126
0.270000 0.024097 0.007769 1.801114 0.001654 0.000899 0.025163
0.210000 0.025157 0.007994 1.893547 0.001676 0.000875 0.029994
0.250000 0.024491 0.007914 1.823632 0.001555 0.000968 0.027161
0.240000 0.024824 0.008005 1.837871 0.001618 0.000892 0.027129
0.290000 0.024017 0.007905 1.782638 0.001474 0.000788 0.021529
0.280000 0.023968 0.007819 1.790937 0.001610 0.000880 0.025858
0.260000 0.024166 0.007814 1.809613 0.001623 0.000861 0.023070
0.230000 0.024860 0.008057 1.852942 0.001755 0.000890 0.025729
0.390000 0.023613 0.007645 1.753855 -nan 0.000690 -nan
0.350000 0.023874 0.007832 1.754537 0.001585 0.000910 0.021179
0.330000 0.024118 0.007756 1.773552 -nan 0.000759 -nan
0.400000 0.023842 0.007787 1.766471 -nan -nan -nan
0.370000 0.023647 0.007652 1.747229 0.001542 0.000864 0.022002
0.380000 0.023674 0.007662 1.755298 -nan 0.000703 -nan
0.360000 0.023712 0.007701 1.752307 0.001518 0.000854 0.020318
0.340000 0.023859 0.007731 1.760269 0.001456 0.000895 0.020743
0.310000 0.024088 0.007919 1.771945 0.001468 0.000915 0.021878
0.320000 0.024076 0.007710 1.774853 -nan 0.000780 -nan
0.490000 0.023593 0.007657 1.753986 -nan -nan -nan
0.430000 0.023817 0.007787 1.761816 -nan -nan -nan
0.450000 0.023499 0.007704 1.734117 0.001383 0.000820 0.019322
0.460000 0.023449 0.007621 1.732887 0.001435 0.000861 0.018929
0.480000 0.023676 0.007727 1.754043 -nan -nan -nan
0.440000 0.023583 0.007704 1.751925 -nan 0.000454 -nan
0.420000 0.023522 0.007641 1.737790 0.001422 0.000888 0.019865
0.410000 0.023522 0.007648 1.746193 -nan 0.000686 -nan
0.500000 0.023358 0.007548 1.736098 -nan 0.000571 -nan
0.470000 0.023646 0.007705 1.750648 -nan 0.000485 -nan
0.540000 0.023539 0.007691 1.739123 -nan 0.000445 -nan
0.590000 0.023276 0.007636 1.734627 -nan 0.000248 -nan
0.580000 0.023278 0.007662 1.727324 -nan 0.000730 -nan
0.600000 0.023154 0.007549 1.717144 0.001487 0.000839 0.019012
0.570000 0.023370 0.007599 1.736204 -nan 0.000313 -nan
0.510000 0.023577 0.007715 1.759546 -nan -nan -nan
0.550000 0.023473 0.007703 1.755661 -nan -nan -nan
0.520000 0.023365 0.007607 1.732928 -nan 0.000754 -nan
0.530000 0.023477 0.007662 1.740122 -nan 0.000392 -nan
0.560000 0.023326 0.007598 1.737940 -nan 0.000453 -nan
0.690000 0.023430 0.007615 1.737611 -nan -nan -nan
0.610000 0.023247 0.007586 1.732659 -nan 0.000441 -nan
0.640000 0.023237 0.007547 1.722711 -nan 0.000665 -nan
0.650000 0.023149 0.007589 1.721248 -nan 0.000731 -nan
0.670000 0.023268 0.007531 1.729574 -nan 0.000579 -nan
0.620000 0.023228 0.007508 1.732862 -nan 0.000407 -nan
0.630000 0.023014 0.007491 1.714441 0.001296 0.000822 0.020019
0.680000 0.023190 0.007607 1.720077 -nan 0.000596 -nan
0.660000 0.023239 0.007627 1.721244 -nan 0.000535 -nan
0.700000 0.023043 0.007534 1.717796 -nan 0.000703 -nan
0.800000 0.023055 0.007483 1.715025 -nan 0.000662 -nan
0.720000 0.023303 0.007525 1.728187 -nan 0.000585 -nan
0.790000 0.022909 0.007526 1.707686 0.001453 0.000882 0.019047
0.770000 0.022958 0.007471 1.708639 0.001527 0.000839 0.018052
0.780000 0.023101 0.007474 1.735412 -nan 0.000335 -nan
0.730000 0.023523 0.007651 1.745449 -nan -nan -nan
0.740000 0.023904 0.007789 1.770887 -nan -nan -nan
0.750000 0.023252 0.007601 1.727556 -nan 0.000435 -nan
0.710000 0.023518 0.007707 1.745249 -nan -nan -nan
0.760000 0.023088 0.007542 1.718153 -nan 0.000685 -nan
0.820000 0.023202 0.007509 1.733580 -nan -nan -nan
0.830000 0.023109 0.007543 1.732326 -nan -nan -nan
