0.080000 0.030531 0.009295 2.371780 0.001626 0.000945 0.022308
0.100000 0.029397 0.009076 2.289545 0.001654 0.000898 0.024356
0.010000 0.034644 0.010613 2.668165 0.001771 0.001024 0.018643
0.090000 0.030150 0.009222 2.332386 0.001715 0.000932 0.020771
0.050000 0.032197 0.009849 2.490907 0.001798 0.000979 0.018956
0.030000 0.033342 0.010130 2.578051 0.001868 0.001032 0.020861
0.070000 0.030827 0.009523 2.408670 0.001775 0.000951 0.019285
0.040000 0.032641 0.009935 2.534726 0.001835 0.001026 0.022042
0.060000 0.031487 0.009643 2.453174 0.001868 0.000921 0.019641
0.020000 0.033742 0.010328 2.621414 0.001942 0.001082 0.021575
0.190000 0.025795 0.008274 1.952229 0.001610 0.000909 0.030834
0.200000 0.025394 0.008045 1.921909 0.001543 0.000904 0.029251
0.180000 0.025961 0.008317 1.982459 0.001706 0.000950 0.030270
0.170000 0.026351 0.008229 2.018113 0.001669 0.000943 0.028393
0.140000 0.027620 0.008547 2.129126 0.001675 0.000779 0.025819
0.150000 0.027173 0.008538 2.091753 0.001574 0.000910 0.026002
0.160000 0.026813 0.008426 2.054902 0.001643 0.000916 0.029221
0.130000 0.028145 0.008746 2.171736 0.001654 0.001038 0.023118
0.120000 0.028474 0.008825 2.207767 0.001572 0.000984 0.025015
0.110000 0.029063 0.009027 2.249417 0.001607 0.000911 0.024308
0.270000 0.024134 0.007776 1.804708 0.001445 0.000834 0.024458
0.290000 0.023892 0.007776 1.790320 0.001650 0.000885 0.022102
0.220000 0.025140 0.008011 1.877813 0.001655 0.000833 0.026422
0.280000 0.024046 0.007802 1.795436 0.001580 0.000828 0.022777
0.240000 0.024735 0.008033 1.842911 0.001594 0.000905 0.025990
0.250000 0.024407 0.007856 1.827744 0.001547 0.000873 0.024915
0.260000 0.024343 0.007815 1.815884 0.001649 0.000846 0.026378
0.300000 0.023787 0.007631 1.783797 0.001395 0.000766 0.022756
0.210000 0.025325 0.008032 1.901017 0.001567 0.000929 0.028889
0.230000 0.024722 0.007890 1.860784 0.001648 0.000907 0.029792
0.370000 0.023751 0.007811 1.761219 -nan 0.000725 -nan
0.350000 0.023834 0.007676 1.760258 0.001672 0.000810 0.019180
0.360000 0.023590 0.007721 1.756083 0.001580 0.000940 0.020236
0.400000 0.023847 0.007777 1.771411 -nan -nan -nan
0.390000 0.024095 0.007834 1.775412 -nan -nan -nan
0.320000 0.023876 0.007772 1.773521 0.001527 0.000900 0.022284
0.340000 0.023557 0.007669 1.761901 0.001468 0.000883 0.019885
0.310000 0.023962 0.007785 1.777648 0.001447 0.000843 0.021805
0.380000 0.023736 0.007650 1.767716 -nan 0.000504 -nan
0.330000 0.023749 0.007697 1.768876 0.001348 0.000785 0.019523
0.490000 0.023612 0.007811 1.746790 -nan 0.000496 -nan
0.500000 0.023393 0.007703 1.741382 -nan 0.000618 -nan
0.410000 0.023764 0.007694 1.761009 -nan 0.000425 -nan
0.460000 0.023772 0.007751 1.753612 -nan 0.000349 -nan
0.440000 0.023522 0.007743 1.745709 -nan 0.000706 -nan
0.420000 0.023440 0.007711 1.741122 0.001662 0.000870 0.018066
0.470000 0.023405 0.007601 1.733798 0.001486 0.000795 0.017441
0.450000 0.023828 0.007846 1.763701 -nan -nan -nan
0.430000 0.023651 0.007690 1.747623 -nan 0.000698 -nan
0.480000 0.023673 0.007685 1.750832 -nan 0.000476 -nan
0.540000 0.023586 0.007660 1.759644 -nan -nan -nan
0.570000 0.023296 0.007663 1.741235 -nan 0.000543 -nan
0.600000 0.023293 0.007708 1.720088 0.001486 0.000867 0.017632
0.560000 0.023627 0.007590 1.749926 -nan -nan -nan
0.590000 0.023734 0.007792 1.763986 -nan -nan -nan
0.550000 0.023459 0.007533 1.734652 -nan 0.000740 -nan
0.580000 0.023586 0.007665 1.747696 -nan -nan -nan
0.520000 0.023552 0.007603 1.748126 -nan 0.000419 -nan
0.530000 0.023448 0.007550 1.737326 -nan 0.000696 -nan
0.510000 0.023439 0.007598 1.737768 -nan 0.000686 -nan
0.690000 0.023329 0.007609 1.739584 -nan -nan -nan
0.700000 0.023224 0.007732 1.729121 -nan 0.000371 -nan
0.670000 0.023310 0.007593 1.732928 -nan 0.000454 -nan
0.640000 0.023381 0.007603 1.745072 -nan -nan -nan
0.630000 0.023224 0.007668 1.726108 -nan 0.000613 -nan
0.620000 0.023268 0.007547 1.717838 0.001475 0.000831 0.015825
0.680000 0.023633 0.007675 1.747427 -nan -nan -nan
0.650000 0.023502 0.007647 1.742012 -nan -nan -nan
0.660000 0.023624 0.007655 1.751750 -nan -nan -nan
0.610000 0.023590 0.007699 1.725680 -nan 0.000705 -nan
0.790000 0.022989 0.007533 1.709612 0.001541 0.000872 0.017992
0.730000 0.023142 0.007482 1.712157 0.001466 0.000834 0.018595
0.760000 0.023538 0.007590 1.745664 -nan -nan -nan
0.780000 0.023046 0.007481 1.725954 -nan 0.000459 -nan
0.750000 0.023445 0.007581 1.737316 -nan -nan -nan
0.720000 0.023083 0.007507 1.721880 -nan 0.000620 -nan
0.710000 0.023596 0.007675 1.755189 -nan -nan -nan
0.770000 0.023393 0.007637 1.736329 -nan -nan -nan
0.740000 0.023134 0.007556 1.719549 -nan 0.000742 -nan
0.800000 0.023284 0.007648 1.725552 -nan 0.000428 -nan
0.870000 0.023187 0.007521 1.731523 -nan -nan -nan
0.840000 0.022910 0.007484 1.714204 -nan 0.000639 -nan
0.830000 0.023568 0.007706 1.751756 -nan -nan -nan
0.880000 0.023149 0.007528 1.725402 -nan 0.000392 -nan
0.900000 0.023092 0.007529 1.723112 -nan 0.000374 -nan
0.820000 0.022904 0.007504 1.707962 0.001493 0.000877 0.016657
0.860000 0.023037 0.007544 1.714461 -nan 0.000726 -nan
0.810000 0.023079 0.007580 1.707611 0.001495 0.000908 0.018437
0.890000 0.023038 0.007526 1.721545 -nan 0.000392 -nan
0.850000 0.022954 0.007468 1.715448 -nan 0.000724 -nan
0.960000 0.022900 0.007394 1.718946 -nan 0.000464 -nan
0.950000 0.022915 0.007419 1.704095 0.001503 0.000832 0.017217
0.990000 0.022702 0.007323 1.699877 0.001450 0.000845 0.018110
0.910000 0.022795 0.007429 1.712820 -nan 0.000792 -nan
0.920000 0.023076 0.007568 1.712804 -nan 0.000771 -nan
0.930000 0.022873 0.007450 1.711348 -nan 0.000634 -nan
0.940000 0.023006 0.007480 1.700951 0.001481 0.000899 0.018691
1.000000 0.022942 0.007368 1.718913 -nan 0.000502 -nan
0.970000 0.022832 0.007404 1.701831 0.001584 0.000927 0.018505
0.980000 0.022851 0.007325 1.700463 0.001439 0.000892 0.018876
