0	927
0	698
0	1255
0	1219
0	204
0	1990
0	1711
0	524
0	799
0	1478
0	1861
0	810
0	1458
0	805
0	88
0	688
0	605
0	1377
0	10
0	399
0	1843
0	913
0	320
0	746
0	1910
0	1802
0	1678
0	1075
0	1183
0	285
0	18
0	778
0	889
0	1452
0	867
0	245
0	1564
0	99
0	1535
0	1324
927	1678
927	204
927	805
927	688
927	1324
927	799
927	1564
927	1861
698	889
698	1219
698	285
698	1802
698	867
698	1478
698	1564
698	778
698	913
1255	1458
1255	1452
1255	778
1255	285
1255	799
1255	320
1219	524
1219	1183
1219	18
1219	1843
1219	778
204	1843
204	605
204	1458
204	1324
204	1678
204	88
204	746
204	10
204	1910
204	18
204	399
204	1802
204	285
204	1075
204	810
204	1711
204	245
1711	99
1711	399
524	10
524	18
524	1458
524	99
524	399
524	1478
524	605
524	746
524	1564
524	1678
799	1324
799	1458
799	88
799	746
799	1377
799	605
799	399
1478	1324
1478	1564
1861	1535
810	1535
810	1324
810	867
810	18
810	805
810	320
810	245
810	1075
1458	867
805	605
805	10
805	18
805	399
805	913
805	1535
805	1452
88	605
88	1377
88	99
88	10
88	399
88	1075
88	320
88	1183
88	778
88	1910
88	688
88	913
88	867
88	1452
88	889
88	746
88	18
88	245
88	285
88	1535
688	913
688	1183
688	245
688	320
688	10
688	18
688	1075
688	778
605	1377
605	1183
605	99
605	746
605	399
1377	10
1377	913
10	867
10	1183
10	1075
10	889
10	1452
10	285
10	778
10	913
10	18
10	320
10	99
10	399
10	245
10	746
399	889
399	1075
399	1452
399	320
399	867
913	889
913	285
320	245
320	285
320	867
320	99
320	778
320	18
320	1075
320	889
746	285
746	867
746	1183
285	889
285	99
285	245
285	778
285	18
18	99
18	889
18	245
18	778
245	99
1	242
1	1009
1	1901
1	955
1	1448
1	1657
1	1842
1	614
1	2013
1	1340
1	822
1	160
1	217
1	934
1	1858
1	1528
1	523
1	1455
1	1804
1	947
1	1330
1	548
1	1467
1	1443
1	1514
1	837
1	1703
1	141
1	1962
1	1502
1	1344
1	1364
1	1870
1	2012
1	1588
1	1520
1	1276
1	829
1	418
1	80
242	1455
242	1448
242	829
242	1340
242	1276
242	822
242	1009
242	1344
242	1870
242	1703
242	141
242	1443
242	548
242	1842
242	1364
242	1588
1009	1455
1009	1276
1009	1842
1009	418
1009	1870
1009	1467
1901	822
1901	1804
955	1276
955	614
955	947
955	837
955	1467
955	1858
955	1804
1448	1514
1448	80
1448	829
1448	1364
1657	1703
1657	837
1657	548
614	822
614	1520
614	1467
614	1514
614	1443
614	1858
614	217
614	1528
614	934
1340	1364
1340	548
1340	1344
1340	418
822	418
822	829
822	1276
822	217
822	80
160	1502
160	947
160	1514
160	934
160	418
160	1443
160	548
160	217
160	1962
160	1528
160	523
160	1467
160	1703
160	1276
160	837
160	141
160	1344
160	1330
160	1364
217	1330
217	1514
217	1443
217	523
217	1528
217	1455
217	1344
217	141
217	418
217	934
217	80
217	1520
217	548
217	1502
934	1528
934	1344
934	548
934	80
934	1588
523	141
523	80
523	418
523	947
523	1455
523	1588
523	837
523	1364
523	1330
1455	829
947	548
947	418
947	1330
947	1520
1330	1588
548	829
548	1520
548	418
548	141
1443	80
837	141
837	1502
837	418
837	829
141	1502
141	418
141	80
141	829
829	418
418	80
2	1229
2	1380
2	1532
2	1436
2	1992
2	653
2	1494
2	1050
2	1577
2	460
2	721
2	1948
2	1356
2	53
2	358
2	1469
2	1401
2	428
2	1368
2	107
2	354
2	1956
2	1968
2	1292
2	948
2	403
2	655
2	1899
2	1554
2	1525
2	155
2	763
2	1584
2	454
2	1626
2	459
2	1775
2	499
2	1892
2	1591
1229	499
1229	1591
1229	1775
1229	403
1229	454
1229	1050
1380	1948
1380	1401
1380	460
1380	1469
1380	1532
1532	53
1532	459
