0.090000 0.031671 0.009838 2.415119 0.001727 0.000932 0.022432
0.030000 0.034789 0.010565 2.650034 0.001973 0.000951 0.020735
0.100000 0.031362 0.009645 2.375556 0.001794 0.001021 0.023647
0.060000 0.033020 0.010139 2.529540 0.001888 0.001052 0.022440
0.020000 0.035330 0.010825 2.696209 0.001801 0.000995 0.022284
0.070000 0.032345 0.009910 2.494401 0.001872 0.001052 0.020780
0.050000 0.033762 0.010507 2.571454 0.001807 0.000954 0.023910
0.040000 0.034194 0.010474 2.608195 0.001866 0.000989 0.019875
0.080000 0.032238 0.010027 2.452707 0.001975 0.000999 0.024673
0.010000 0.035868 0.011053 2.740152 0.001855 0.001011 0.020591
0.110000 0.030894 0.009555 2.336347 0.001802 0.000951 0.022812
0.180000 0.027772 0.008777 2.078749 0.001616 0.000990 0.029168
0.130000 0.029865 0.009342 2.259396 0.001799 0.000921 0.024334
0.160000 0.028517 0.008918 2.148586 0.001730 0.000893 0.026621
0.150000 0.029049 0.009006 2.180832 0.001812 0.000927 0.028469
0.200000 0.026810 0.008518 2.012558 0.001738 0.000922 0.029899
0.170000 0.027959 0.008817 2.109792 0.001710 0.000954 0.027573
0.120000 0.030473 0.009464 2.297407 0.001749 0.000965 0.023155
0.190000 0.027567 0.008804 2.043905 0.001658 0.000873 0.031364
0.140000 0.029283 0.009206 2.221847 0.001822 0.000921 0.025851
0.290000 0.025166 0.008195 1.847794 0.001634 0.000921 0.026323
0.270000 0.025214 0.008119 1.871275 0.001817 0.001005 0.026076
0.240000 0.025916 0.008327 1.919470 0.001700 0.000892 0.029915
0.280000 0.025250 0.008179 1.854123 0.001715 0.000959 0.026576
0.260000 0.025341 0.008267 1.883895 0.001537 0.000860 0.025380
0.230000 0.025888 0.008291 1.936961 0.001664 0.000939 0.029191
0.220000 0.026316 0.008362 1.962669 0.001612 0.000880 0.030287
0.210000 0.026642 0.008416 1.980510 0.001587 0.000864 0.032065
0.300000 0.025057 0.008118 1.840629 0.001578 0.000869 0.023221
0.250000 0.025915 0.008315 1.898506 0.001590 0.000940 0.027225
0.320000 0.024625 0.008089 1.824120 0.001637 0.000882 0.022475
0.390000 0.024470 0.008055 1.793909 0.001556 0.000879 0.020112
