0.030000 0.034456 0.010537 2.642621 0.001881 0.001032 0.020821
0.060000 0.032968 0.010143 2.514966 0.001731 0.001048 0.021289
0.040000 0.033848 0.010339 2.599294 0.001863 0.000998 0.021355
0.080000 0.031857 0.009869 2.433295 0.001798 0.000988 0.023116
0.100000 0.030826 0.009719 2.352272 0.001891 0.000998 0.021386
0.090000 0.031418 0.009766 2.394180 0.001990 0.000998 0.021702
0.070000 0.032338 0.010018 2.475579 0.001834 0.000990 0.019196
0.050000 0.033323 0.010153 2.555967 0.001732 0.000970 0.022165
0.020000 0.034738 0.010568 2.691244 0.001715 0.001007 0.019219
0.010000 0.035688 0.010926 2.737941 0.001852 0.001062 0.020095
0.190000 0.026620 0.008609 1.994795 0.001759 0.000841 0.027728
0.180000 0.027023 0.008600 2.028977 0.001620 0.000971 0.028943
0.170000 0.027391 0.008708 2.064774 0.001760 0.001045 0.028808
0.140000 0.028794 0.008944 2.184916 0.001617 0.000923 0.026672
0.200000 0.026150 0.008455 1.961428 0.001652 0.000910 0.029979
0.160000 0.027716 0.008731 2.104735 0.001554 0.001011 0.027117
0.130000 0.029138 0.009156 2.228062 0.001858 0.000954 0.023521
0.150000 0.028516 0.008930 2.144689 0.001776 0.000965 0.029320
0.120000 0.029965 0.009261 2.268978 0.001690 0.000883 0.021458
0.110000 0.030292 0.009429 2.308966 0.001775 0.000995 0.022256
0.210000 0.025962 0.008316 1.939536 0.001526 0.000880 0.030038
0.290000 0.024674 0.008046 1.829068 0.001513 0.000993 0.024057
0.220000 0.025771 0.008304 1.913257 0.001689 0.000949 0.029039
0.270000 0.025020 0.008204 1.844344 0.001652 0.000925 0.023978
0.260000 0.025221 0.008094 1.851490 0.001631 0.000877 0.022593
0.280000 0.024908 0.008104 1.836173 0.001645 0.000898 0.021854
0.300000 0.024668 0.008076 1.821039 0.001541 0.000866 0.021168
0.230000 0.025554 0.008476 1.896931 0.001583 0.000874 0.026884
0.240000 0.025370 0.008199 1.880697 0.001507 0.000872 0.024956
0.250000 0.025109 0.008189 1.866184 0.001611 0.000991 0.024841
0.320000 0.024501 0.008007 1.811997 0.001589 0.000909 0.019434
0.310000 0.024558 0.007983 1.817160 0.001556 0.000887 0.022046
0.380000 0.024351 0.007944 1.802194 -nan 0.000716 -nan
