0	1587
0	898
0	523
0	2015
0	2016
0	130
0	407
0	1654
0	806
0	1470
0	1612
0	621
0	1754
0	1165
0	718
0	1261
0	355
0	72
0	587
0	81
0	1588
0	1981
0	1449
0	1982
0	1445
0	2014
0	1158
0	187
0	1447
0	435
0	1575
0	1635
0	720
0	549
0	1461
0	1773
0	775
0	970
0	159
0	906
1587	549
1587	775
1587	1158
1587	1612
898	775
898	1588
898	1470
898	806
898	970
898	159
898	718
898	1575
523	1449
523	187
523	1461
523	435
523	1165
523	407
523	906
523	1773
523	1447
523	587
523	549
130	720
130	621
130	1445
130	1261
130	1754
130	1158
130	1612
130	587
130	187
130	906
130	1461
130	1165
130	1470
130	806
130	1575
130	1773
130	407
130	1981
130	72
130	1982
407	1575
407	621
407	1261
407	1654
407	775
407	1470
407	718
407	970
407	187
407	1447
407	1612
1654	806
1654	1158
806	1635
806	549
806	1449
806	1445
806	970
806	1773
1470	1447
1612	1575
621	720
621	775
621	1635
621	906
621	549
621	1754
621	1588
621	1261
1754	1635
1165	1445
1165	72
1165	1461
1165	720
718	1445
718	549
718	1461
718	1449
718	775
718	1158
718	355
1261	775
1261	1588
1261	1635
355	587
355	81
355	1588
355	775
355	435
355	1445
355	72
355	906
72	81
72	906
72	1447
72	435
587	549
587	1449
587	435
587	81
587	906
81	970
81	775
81	1447
81	159
1449	187
1158	970
1158	187
187	435
187	775
187	159
435	906
435	159
435	970
720	970
720	906
720	159
720	549
549	159
1	447
1	857
1	332
1	969
1	358
1	749
1	1503
1	1815
1	489
1	339
1	1443
1	1629
1	16
1	1657
1	817
1	1152
1	1864
1	1052
1	926
1	1827
1	60
1	608
1	462
1	1995
1	735
1	1598
1	232
1	867
1	471
1	275
1	1694
1	480
1	1514
1	53
1	1607
1	2003
1	145
1	820
1	1684
1	460
447	926
447	1815
447	1598
447	1864
447	1684
447	867
447	358
447	1694
447	1152
447	462
447	820
447	16
857	926
857	275
857	332
857	817
857	358
857	1657
857	1607
857	60
332	1052
332	1827
332	817
332	1607
332	232
332	489
332	735
332	820
332	749
332	53
332	460
332	608
332	145
969	471
969	1815
969	820
969	926
969	1607
969	489
969	462
358	1864
358	926
358	1684
358	1052
358	60
358	1152
358	480
358	16
358	232
358	1629
358	145
358	1598
749	145
749	1694
749	817
749	1657
749	1684
749	232
749	820
749	1152
1503	1052
1503	53
1503	339
1503	1598
489	1694
489	60
489	1152
489	735
489	1827
489	1052
489	480
489	817
489	820
489	275
339	480
339	232
339	53
339	145
339	1629
339	817
339	1514
339	926
339	1443
339	735
339	60
339	462
339	1657
1443	735
1443	471
1443	820
1443	480
1629	471
1629	1607
16	53
16	60
16	926
16	867
16	275
16	817
16	460
16	820
16	462
817	867
817	275
1152	1052
1152	1514
1052	232
1052	820
926	735
926	232
60	145
60	480
60	232
60	471
60	53
60	735
60	462
60	1514
60	275
608	145
608	480
608	867
608	471
608	1598
462	735
462	867
462	53
462	1514
462	480
735	460
735	480
232	480
232	53
232	145
232	867
867	480
867	53
471	480
471	145
275	460
480	460
53	145
145	460
2	399
2	103
2	83
2	374
2	1707
2	1140
2	614
2	1519
2	1478
2	1254
2	731
2	1979
2	629
2	1203
2	1581
2	1954
2	1869
2	495
2	300
2	1171
2	875
2	1798
2	1062
2	1069
2	1088
2	891
2	1603
2	1885
2	1120
2	1411
2	1108
2	416
2	379
2	526
2	1942
2	1202
2	1297
2	111
2	1038
2	1185
399	1202
399	1885
399	731
399	1203
399	1942
399	1171
399	1062
399	891
399	1869
399	1108
399	1254
399	495
399	103
103	83
103	1203
103	1411
103	1185
103	1140
103	374
103	1885
103	1979
103	1954
103	1707
103	1798
103	379
103	526
103	1603
103	495
83	1707
83	1478
83	1519
83	1038
83	1140
83	1411
83	891
83	379
83	1185
83	731
83	1869
83	1062
83	300
83	1603
83	1088
83	1171
83	1108
374	1185
374	1297
374	1140
374	111
374	1038
374	1478
374	1108
374	526
374	1798
374	416
374	1519
374	891
1707	1038
1140	1603
1140	1108
1140	379
614	1254
614	629
614	1202
614	1519
614	731
614	1069
614	416
614	300
614	1185
614	1120
1519	891
1478	1411
1478	495
1254	379
1254	1171
1254	1038
1254	1088
731	495
731	1171
731	111
731	300
731	1297
731	1062
629	891
629	875
629	1069
629	1603
629	1202
629	416
629	1120
629	1062
629	1203
1203	1108
1203	1069
1203	891
1581	526
1581	891
1581	495
1581	1108
495	891
495	1038
495	526
495	300
495	1202
495	111
495	1411
300	111
300	1038
300	1297
300	1185
300	379
300	1120
1171	1297
1171	1411
875	416
875	1088
875	1062
875	1120
875	1038
875	1185
1062	416
1062	1120
1069	1202
1088	111
1088	1297
1088	416
1088	379
1120	111
416	379
416	111
379	111
379	1202
526	111
3	583
3	1319
3	1481
3	1778
3	405
3	1996
3	138
3	899
3	1274
3	635
3	761
3	596
3	1155
3	22
3	278
3	364
3	114
3	192
3	465
3	86
3	1715
3	1573
3	1521
3	876
3	453
3	40
3	1053
3	1734
3	159
3	83
3	1382
3	356
3	321
3	1800
3	871
3	788
3	1371
3	904
3	909
3	1856
583	83
583	788
583	1053
583	635
583	1715
583	278
583	86
583	40
583	1371
583	1856
583	405
1319	83
1319	1371
1319	465
1319	1800
1319	871
1481	364
1481	1715
1481	635
1481	22
1778	1573
1778	904
1778	1856
405	1371
405	453
405	1155
405	278
405	86
405	40
405	356
405	904
405	159
405	22
405	83
405	1573
138	453
138	1734
138	909
138	1715
138	1371
138	40
138	192
138	1053
138	1155
138	876
138	596
138	635
899	904
899	871
899	909
899	1521
899	1800
899	1734
899	86
899	1382
1274	904
1274	83
1274	465
1274	192
1274	1734
1274	876
635	321
635	904
635	465
635	1371
635	1155
635	192
635	596
761	909
761	788
761	465
761	596
761	1382
761	453
761	159
761	364
761	1155
596	788
596	321
596	1155
596	114
596	1382
596	876
596	1053
596	356
1155	1521
22	904
22	788
22	876
22	114
22	871
22	453
22	364
22	1573
22	909
22	40
22	159
22	86
22	356
278	114
278	1382
278	876
278	321
278	159
278	1053
278	1573
278	788
278	904
278	909
278	465
278	86
364	904
364	86
364	40
364	321
364	356
364	114
364	1382
364	465
114	40
114	192
114	465
114	1053
114	159
114	453
192	86
192	356
192	871
192	1053
192	909
192	876
192	321
192	159
192	40
465	871
465	159
465	86
465	40
465	1521
86	788
86	1521
86	876
86	356
86	1053
876	453
453	871
453	321
453	909
40	321
40	871
40	159
159	909
159	788
356	321
356	788
321	871
4	434
4	584
4	75
4	1513
4	1163
4	366
4	1690
4	987
4	1346
4	240
4	672
4	50
4	59
4	1381
4	1591
4	1337
4	957
4	923
4	833
4	1548
4	192
4	1859
4	670
4	1354
4	1950
4	500
4	289
4	148
4	1546
4	1957
4	396
4	1529
4	1187
4	1893
4	283
4	424
4	916
4	1668
4	264
4	1407
434	396
434	1591
434	1957
434	1187
434	672
434	283
434	1163
434	833
434	584
434	424
434	1529
434	1546
584	923
584	1163
584	672
584	1546
584	1354
584	396
584	1591
584	75
584	240
584	916
75	148
75	1546
75	59
75	396
75	1591
75	1548
75	366
75	264
75	240
75	1513
75	1950
75	1859
75	1381
75	833
75	1346
75	283
75	1407
75	1163
75	1690
75	1529
1513	670
1513	289
1513	957
1163	1187
1163	240
1163	1407
366	240
366	987
366	424
366	1591
366	1893
366	916
366	1337
366	148
366	192
366	1859
366	1546
366	396
1690	289
1690	240
987	1407
987	148
987	1187
987	264
987	670
987	1346
1346	1187
1346	148
1346	1337
240	1407
240	1548
240	1354
240	916
240	59
240	396
240	1529
240	50
240	264
240	192
240	1337
672	500
672	923
672	1187
672	1893
672	833
672	396
672	1381
672	192
50	1337
50	396
50	1529
50	148
50	289
50	833
50	192
50	264
50	923
50	1407
50	500
59	957
59	916
59	1187
59	396
59	424
59	283
1381	148
1381	500
1381	1337
957	916
957	500
957	289
957	833
957	283
923	424
923	1354
923	916
923	264
923	283
833	264
833	283
833	1548
1548	148
670	500
670	283
670	424
670	916
1354	500
1354	424
500	396
500	264
500	289
289	283
289	424
289	1668
289	148
148	264
148	916
396	424
283	424
283	1668
424	264
424	1668
5	1559
5	2002
5	431
5	379
5	452
5	783
5	448
5	242
5	1179
5	199
5	237
5	148
5	1477
5	1795
5	1803
5	1555
5	395
5	1025
5	1221
5	1417
5	152
5	670
5	143
5	590
5	1752
5	539
5	734
5	73
5	1019
5	1756
5	1638
5	287
5	302
5	336
5	111
5	985
5	92
5	140
5	743
5	357
1559	111
1559	1417
1559	379
1559	1803
431	379
431	143
431	1019
431	1756
431	199
431	1179
431	237
431	287
431	448
431	148
431	743
431	590
379	140
452	395
452	1019
452	357
452	148
452	92
452	242
452	111
452	1555
452	985
452	1756
452	448
452	783
783	590
783	152
783	1756
783	1179
783	73
783	743
783	92
783	140
448	111
448	1417
448	143
448	395
448	1025
448	1638
448	336
448	148
448	734
448	199
242	1179
242	143
242	152
242	357
242	1638
242	287
242	73
242	734
242	302
242	1752
242	1795
242	148
242	590
242	539
242	1221
1179	143
1179	1555
1179	92
199	73
199	111
199	152
199	1025
199	143
199	734
199	357
199	1803
199	743
199	985
199	670
199	590
199	1477
237	395
237	111
237	1638
237	734
237	590
237	148
237	670
237	1417
237	336
237	92
237	73
237	1477
237	985
237	140
148	357
148	1555
148	73
1477	1019
1477	1555
1795	985
1795	1025
395	152
395	1638
395	287
395	143
395	92
395	743
395	302
395	1221
395	590
395	111
1025	357
1025	1417
