2015.087292	13.509384	0.288856	0.111144	0.000000	0.003324	0.000000
1907.770400	116.323776	3.125223	1.645209	0.000011	0.135380	0.000000
1539.980328	463.427712	16.249301	8.508578	0.002253	0.850100	0.000000
1041.253274	917.186443	44.054853	23.543899	0.012914	2.976039	0.000000
624.655634	1259.090762	89.479478	47.564437	0.033966	8.179231	0.000000
348.053734	1423.062682	155.212931	82.528900	0.064464	20.071641	0.000000
193.065401	1437.213053	233.635871	123.468415	0.138024	41.479236	0.000000
85.003648	1388.918060	315.234434	165.911589	0.231650	73.689362	0.001244
32.842780	1290.749807	386.552765	203.828006	0.378633	114.645143	0.002866
21.654930	1175.910329	439.210429	232.084994	0.544776	159.590793	0.003749
16.095674	1072.182772	479.445890	253.351879	0.725361	207.190185	0.008238
10.531750	977.038872	511.209568	270.685282	0.940709	258.582368	0.011452
9.285514	889.586331	534.365543	283.292748	1.140812	311.315465	0.013586
9.184867	810.132407	550.693229	292.461899	1.364234	365.148669	0.014695
9.431040	738.835296	561.217788	298.826538	1.603478	419.066328	0.019531
10.020600	674.163668	566.818174	302.467475	1.855014	473.647952	0.027117
10.710343	616.660099	567.677838	303.879254	2.093117	527.951504	0.043474
11.469360	565.105369	565.800574	303.057578	2.300598	581.213641	0.052880
12.605586	518.490630	560.367641	301.006304	2.500853	633.949814	0.062540
13.807451	477.010909	552.806074	298.073743	2.731461	684.495403	0.074959
15.068271	439.827259	543.383269	293.903506	2.998194	733.751073	0.086135
16.450270	406.684307	532.064442	288.908848	3.217117	781.576235	0.098782
18.139866	376.771158	519.781092	283.295892	3.466678	827.442354	0.121676
19.856340	350.010690	506.882004	276.808593	3.714129	871.586949	0.141294
21.611791	326.461198	492.913172	270.180643	3.909456	913.760933	0.162807
23.544079	305.600034	478.384778	263.220977	4.138828	953.931907	0.179396
25.447718	287.171659	463.733537	256.160379	4.331345	991.953026	0.202335
27.412739	270.563607	448.875566	248.969270	4.548399	1028.411098	0.219320
29.465872	255.766352	434.244960	242.292285	4.735062	1062.257729	0.237740
31.815356	242.528941	420.006412	235.601902	4.900757	1093.889246	0.257386
33.981944	231.050540	405.562175	228.740671	5.082360	1124.301149	0.281160
36.354239	220.647874	392.112917	222.072769	5.262521	1152.246154	0.303526
