2015.672042	12.968970	0.242523	0.107176	0.000000	0.009289	0.000000
1908.922289	115.282501	3.035508	1.632736	0.000022	0.126944	0.000000
1549.222421	454.776711	15.776113	8.337299	0.003597	0.888502	0.000002
1054.034887	905.582561	43.324749	23.134332	0.007714	2.918468	0.000000
628.083534	1256.589452	88.850025	47.367252	0.022885	8.086852	0.000000
332.892113	1436.287049	156.469517	83.130409	0.056014	20.162603	0.000000
168.892294	1452.697463	238.407792	126.196253	0.119175	42.687019	0.000004
80.690186	1387.167228	318.104060	167.791198	0.240256	75.005319	0.001753
34.878752	1287.004404	387.169595	204.456265	0.388399	115.100621	0.001963
20.325235	1175.303148	440.691395	232.207194	0.539992	159.929756	0.003280
20.822643	1068.535839	479.394985	252.519062	0.718522	207.015626	0.006020
20.573910	973.497715	508.510454	268.606152	0.910471	256.893971	0.007328
14.237188	890.581792	532.027344	281.804009	1.131724	309.222022	0.009579
12.965618	810.958740	548.635376	291.726955	1.359570	363.338804	0.014937
18.042962	739.134832	556.537207	297.157744	1.580666	416.523929	0.022660
13.662707	679.333338	562.099691	300.865460	1.785382	471.223660	0.029763
10.999439	620.207352	564.984758	303.505764	2.017634	527.242135	0.042919
11.526439	567.379299	563.292519	303.335314	2.227204	581.189386	0.049839
12.564364	520.993744	557.854139	301.355951	2.482945	633.686754	0.062103
13.754910	478.927470	550.375317	298.438112	2.721435	684.701954	0.080802
14.936784	441.530552	540.884331	294.355190	2.950369	734.251297	0.091477
16.309007	407.791934	530.013763	289.511497	3.184464	782.084962	0.104373
17.862128	377.715907	517.543597	283.931809	3.399534	828.428632	0.118394
19.400089	350.926590	504.866738	277.689992	3.606980	872.374964	0.134647
21.214570	327.145200	491.030938	271.131675	3.853755	914.474266	0.149597
23.081359	306.251178	476.576763	264.154762	4.075693	954.698872	0.161374
25.050847	287.156535	462.208605	257.350316	4.271178	992.781870	0.180649
27.056150	270.363526	447.857287	250.520232	4.470842	1028.534877	0.197086
29.156986	255.629885	433.476718	243.599517	4.668662	1062.251939	0.216294
31.471997	242.292180	419.287210	236.417399	4.859562	1094.438666	0.232985
33.867228	231.040365	405.142470	229.374467	5.089370	1124.232987	0.253113
36.425729	220.910638	391.153216	222.518287	5.289947	1152.435982	0.266201
39.099661	211.803736	377.541310	215.792240	5.481205	1178.995804	0.286045
41.674150	203.744372	364.226233	209.414128	5.658012	1203.974834	0.308270
44.392657	196.755834	351.682934	203.191655	5.794550	1226.850601	0.331770
47.221104	190.621876	339.503355	197.097041	5.975472	1248.229325	0.351827
49.985900	185.050061	327.568474	191.234057	6.131148	1268.656467	0.373893
52.991359	180.219063	316.394146	185.646869	6.223899	1287.121570	0.403092
55.985732	175.937960	305.673859	180.429134	6.339445	1304.203206	0.430665
59.106657	172.299767	295.285522	175.547868	6.481853	1319.821763	0.456570
62.125447	169.283796	285.587463	170.659485	6.638125	1334.218881	0.486803
65.270689	166.529359	276.418212	165.895958	6.735654	1347.632226	0.517901
68.395257	164.282672	267.761661	161.529529	6.847124	1359.652065	0.531692
71.325514	162.247217	259.729022	157.476974	6.956185	1370.700196	0.564893
74.572235	160.335726	251.890567	153.283888	7.074506	1381.254414	0.588663
77.398084	159.131739	244.507847	149.636173	7.209889	1390.495720	0.620548
80.371860	157.930085	237.394105	146.218037	7.276339	1399.166445	0.643128
83.574337	156.969939	230.920991	142.799306	7.351454	1406.699480	0.684493
86.463348	156.309108	225.032086	139.789578	7.432234	1413.261030	0.712616
89.490955	155.892012	219.105630	136.896599	7.518219	1419.350743	0.745842
92.484302	155.571871	213.722964	134.215007	7.617065	1424.603698	0.785094
95.349430	155.157777	208.645382	131.681743	7.675117	1429.669383	0.821167
98.324449	155.049224	203.823583	129.165969	7.735656	1434.054823	0.846297
101.080272	155.166538	199.396328	126.789097	7.766681	1437.927064	0.874021
103.685526	155.379047	195.071113	124.820301	7.880906	1441.253354	0.909754
106.076151	155.808349	191.577735	122.906476	7.954377	1443.739508	0.937404
108.440830	155.891437	187.847956	121.176815	8.029719	1446.630874	0.982370
110.648644	156.354475	184.456182	119.570704	8.113798	1448.841327	1.014870
112.861822	156.895569	181.409741	117.982296	8.156803	1450.637570	1.056200
114.938901	157.795094	178.672613	116.406934	8.206834	1451.894529	1.085094
116.648571	158.543936	176.261706	114.831331	8.248317	1453.346742	1.119397
118.530046	159.528508	173.835906	113.779620	8.293591	1453.883698	1.148631
120.513282	160.158268	171.640665	112.520443	8.364059	1454.620947	1.182336
122.373009	161.027083	169.720500	111.597137	8.407586	1454.654163	1.220522
124.044942	161.893326	167.980958	110.540379	8.416870	1454.871988	1.251536
125.920469	162.473852	166.439582	109.791067	8.441858	1454.638059	1.295112
127.513188	163.235533	164.923614	109.182706	8.456447	1454.351654	1.336857
128.766798	164.210715	163.609225	108.649411	8.555319	1453.839465	1.369066
129.970067	165.155469	162.611931	107.991069	8.607407	1453.257189	1.406868
131.188334	165.873287	161.671670	107.481758	8.599625	1452.753276	1.432050
132.185043	166.688642	160.725704	106.944518	8.542232	1452.431419	1.482441
133.499185	167.432149	159.779939	106.433256	8.579999	1451.773850	1.501623
134.596675	167.977539	159.309947	106.215395	8.582482	1450.784130	1.533833
135.566122	168.862381	158.556740	106.044581	8.581116	1449.803607	1.585451
136.208121	169.736001	158.249404	105.753056	8.630946	1448.795414	1.627058
137.129667	170.494142	157.764055	105.500451	8.630694	1447.831829	1.649163
137.643635	171.305818	157.530960	105.336259	8.610599	1446.885635	1.687094
138.374284	171.999135	157.312844	104.988260	8.644858	1445.964751	1.715869
138.761676	172.781466	156.954636	104.931388	8.654292	1445.154469	1.762073
139.546049	173.366197	156.878661	104.915706	8.644331	1443.859152	1.789905
139.965894	174.028368	156.870988	104.877049	8.652661	1442.781981	1.823058
140.432267	174.602587	156.758225	104.797997	8.721771	1441.818933	1.868219
140.991169	175.439428	156.488386	104.545883	8.746112	1440.889048	1.899974
141.138096	176.316737	156.364716	104.462369	8.776228	1440.007989	1.933866
141.306432	176.985642	156.773136	104.532554	8.774883	1438.650944	1.976409
141.481283	177.714740	156.765484	104.428856	8.828275	1437.771377	2.009986
141.571325	178.117773	157.205932	104.487075	8.793168	1436.778535	2.046194
141.526180	178.645182	157.333640	104.631132	8.797821	1435.975653	2.090391
141.619028	179.100716	157.545032	104.658528	8.836292	1435.125000	2.115404
141.635068	179.532287	157.837979	104.733559	8.787248	1434.320752	2.153107
141.870670	179.626624	158.151813	104.711942	8.796290	1433.657021	2.185639
141.843583	180.027938	158.488478	104.830238	8.805582	1432.778297	2.225885
141.906358	180.305954	158.663794	104.860879	8.827336	1432.167237	2.268442
142.020308	180.250134	158.943236	104.927175	8.859176	1431.703727	2.296244
141.961330	180.397195	159.339161	104.925307	8.836283	1431.207664	2.333059
142.410514	180.415293	159.509047	105.291521	8.846063	1430.159082	2.368482
142.301077	180.745270	159.695358	105.374366	8.782221	1429.699172	2.402536
142.297088	181.009797	159.802239	105.364629	8.827086	1429.271116	2.428044
142.228508	181.484413	159.605086	105.360918	8.827848	1429.021144	2.472082
142.281980	181.605522	159.968464	105.460176	8.842333	1428.336656	2.504869
142.269261	181.670739	160.294159	105.627188	8.881420	1427.727812	2.529420
142.219091	181.628563	160.577417	105.672928	8.856268	1427.465507	2.580226
142.312075	181.738905	160.888256	105.750447	8.883732	1426.815548	2.611037
142.104165	181.936606	161.350041	105.707101	8.891044	1426.347464	2.663579
142.175086	181.835246	161.616642	105.849796	8.897690	1425.928354	2.697186
142.439160	181.755658	162.043623	105.840265	8.933656	1425.253805	2.733832
142.343988	182.056415	162.070436	106.004904	8.953711	1424.796884	2.773660
142.188358	182.224351	162.128102	106.172447	8.932126	1424.554876	2.799740
142.137461	182.509533	162.026451	106.192079	9.029595	1424.242544	2.862337
142.149194	182.526965	162.227282	106.196530	9.027642	1423.975382	2.897005
141.927556	182.461361	162.350561	106.254482	9.022401	1424.030139	2.953500
142.031762	182.481330	162.345814	106.361044	9.060706	1423.739574	2.979769
142.347949	182.305469	162.239660	106.505385	9.018773	1423.568487	3.014277
142.547968	182.281732	162.291500	106.335421	9.063457	1423.423738	3.056185
142.467918	182.349266	162.446160	106.442974	9.054157	1423.121392	3.118133
142.477324	182.455008	162.629937	106.298949	9.054715	1422.950857	3.133211
142.006802	182.791700	162.755112	106.491664	9.030924	1422.721997	3.172621
142.000878	182.612210	162.915392	106.575824	9.043557	1422.631461	3.220677
141.954306	182.590343	162.902174	106.394820	9.072228	1422.826128	3.260001
142.200216	182.394430	162.851349	106.412420	9.038541	1422.803641	3.299403
142.173871	182.321302	163.111966	106.358098	8.982869	1422.701902	3.349991
142.281788	182.346746	163.108451	106.594535	8.962021	1422.344748	3.361711
142.325109	182.433417	162.985642	106.488935	8.996585	1422.352111	3.418201
142.741261	182.272696	162.941537	106.318959	9.015815	1422.243472	3.466260
142.464747	182.605085	163.204493	106.473140	9.023052	1421.746903	3.482582
142.108132	183.159352	162.979762	106.479479	9.020630	1421.729961	3.522685
141.880736	183.073364	163.279924	106.435159	9.055012	1421.727007	3.548799
142.226454	182.613507	163.417400	106.346871	9.055004	1421.736819	3.603945
142.002117	182.899755	163.438965	106.369070	9.016977	1421.623207	3.649909
141.844849	183.223716	163.318640	106.367468	9.008724	1421.554599	3.682003
141.977804	183.057992	163.446227	106.351725	9.006664	1421.446513	3.713074
142.142727	183.104554	163.297199	106.100791	8.979118	1421.620569	3.755042
142.031619	183.373294	163.435189	106.142595	9.029079	1421.202730	3.785494
141.718446	183.463949	163.625810	106.499769	9.035502	1420.830012	3.826513
141.609897	183.509243	163.788499	106.387526	9.063450	1420.777687	3.863698
141.639461	183.342968	163.842788	106.584071	9.105653	1420.593591	3.891467
141.267753	183.693311	163.792552	106.493503	9.071586	1420.744090	3.937206
141.384595	183.426181	163.925893	106.704221	9.109775	1420.480456	3.968879
141.201872	183.511422	163.961176	106.573570	9.152525	1420.585007	4.014427
140.816830	183.381933	164.158347	106.693592	9.145257	1420.751549	4.052492
140.561096	183.230047	164.370134	106.722245	9.151201	1420.863742	4.101535
140.710169	182.811216	164.438181	106.774745	9.132901	1420.993943	4.138844
140.844906	182.779566	164.261475	106.893201	9.121249	1420.930507	4.169097
140.665781	182.782308	164.070602	106.905969	9.114775	1421.242887	4.217678
140.619369	182.421654	164.117361	107.063936	9.150139	1421.368157	4.259385
140.653535	182.292496	163.983480	107.225884	9.104610	1421.452084	4.287912
140.884909	181.957100	164.177356	107.218688	9.112228	1421.305654	4.344066
140.551426	181.985728	164.324551	107.302486	9.123039	1421.322194	4.390575
140.504986	181.617645	164.524190	107.209259	9.110195	1421.612006	4.421720
140.768882	181.548810	164.405666	107.315006	9.081621	1421.415917	4.464099
141.181328	181.354705	164.196052	107.192782	9.076572	1421.502384	4.496177
141.183102	181.269695	164.143749	107.195442	9.099883	1421.571766	4.536362
141.243700	181.118720	164.158553	107.036725	9.129245	1421.722352	4.590706
141.117467	181.121515	164.152299	106.877093	9.117017	1421.980226	4.634383
141.249138	181.244610	164.189731	106.691772	9.103858	1421.850811	4.670080
141.413003	181.209507	163.969004	106.725135	9.089709	1421.878490	4.715153
141.395829	181.352915	163.868817	106.756455	9.056145	1421.828342	4.741497
141.146158	181.432387	163.684582	106.839003	9.002394	1422.110336	4.785141
141.015734	181.519004	163.698881	106.871757	9.039841	1422.038629	4.816153
140.849396	181.517156	163.518056	107.130022	9.029073	1422.087335	4.868962
141.021960	181.224188	163.630256	107.198715	9.031613	1421.992118	4.901149
141.186496	181.310668	163.404511	107.169991	9.060425	1421.909406	4.958503
140.946542	181.290316	163.312699	107.240160	9.024516	1422.200260	4.985507
141.113494	181.113306	163.133888	107.100405	9.075745	1422.422794	5.040367
141.309176	181.086304	163.315507	107.088338	9.079901	1422.048272	5.072502
141.487215	180.988720	163.283661	106.983603	9.082528	1422.059037	5.115236
141.702456	181.051771	163.165245	106.883538	9.102863	1421.933446	5.160683
141.591618	181.268773	163.022652	106.903846	9.081766	1421.945509	5.185837
141.663612	180.875919	163.426762	106.943594	9.112943	1421.731549	5.245621
141.780160	180.732261	163.346317	106.685702	9.089991	1422.073217	5.292351
142.143563	180.510349	163.191422	106.679624	9.070180	1422.079079	5.325782
142.466418	180.655971	163.045926	106.672166	9.072324	1421.712416	5.374781
142.466204	180.698805	163.067694	106.626979	9.066882	1421.663429	5.410007
142.596620	180.624317	163.348508	106.527110	9.049654	1421.408047	5.445744
142.751106	180.428129	163.446035	106.361668	9.032066	1421.491177	5.489817
142.803136	180.636580	163.201672	106.427443	9.121737	1421.288827	5.520605
142.705023	180.840733	163.221789	106.350931	9.118965	1421.197801	5.564757
142.888276	180.879049	163.102584	106.389290	9.119199	1421.008213	5.613390
142.838648	181.381175	163.022683	106.447316	9.088001	1420.578906	5.643271
143.045546	181.189338	162.698356	106.539053	9.068240	1420.788317	5.671150
142.989508	181.247212	162.879798	106.392513	9.068348	1420.706662	5.715959
143.004562	181.297161	162.587853	106.423422	9.027412	1420.887051	5.772539
142.799363	181.592209	162.733788	106.398961	9.025267	1420.628575	5.821837
142.828314	181.944192	162.490015	106.350597	9.012095	1420.518800	5.855987
142.764256	181.976021	162.417773	106.294367	9.023029	1420.622398	5.902156
142.670129	182.066105	162.670274	106.426369	9.051125	1420.203181	5.912817
142.670779	182.028795	162.639880	106.609356	9.032758	1420.040987	5.977446
142.794867	181.866904	162.837662	106.625491	9.068649	1419.795594	6.010833
142.845751	182.033326	162.919414	106.612570	9.107816	1419.436752	6.044372
142.650920	182.018119	162.969835	106.477684	9.078899	1419.733631	6.070912
142.603421	182.019167	163.378609	106.471834	9.090124	1419.328319	6.108526
142.565459	182.104858	163.630170	106.413734	9.096944	1419.050968	6.137868
142.408729	182.079535	163.627624	106.377938	9.066035	1419.251906	6.188234
142.383818	182.132908	163.570472	106.344135	9.039916	1419.312196	6.216555
142.274994	182.169162	163.577587	106.206851	9.044632	1419.463667	6.263108
142.553161	182.045515	163.539521	106.154300	9.058864	1419.355549	6.293090
142.507633	181.990342	163.426590	106.119877	9.038633	1419.557164	6.359761
142.392609	181.896372	163.440076	106.250065	9.125184	1419.511074	6.384621
142.257963	181.935674	163.588026	106.449475	9.117660	1419.238164	6.413038
142.170826	181.811341	163.599988	106.454482	9.117241	1419.401390	6.444731
142.029216	181.814835	163.481915	106.488321	9.167838	1419.540188	6.477688
142.082011	182.057258	163.450601	106.412193	9.144971	1419.354762	6.498203
142.034472	182.093514	163.337895	106.391321	9.140675	1419.445758	6.556364
141.932382	182.237762	163.399420	106.434026	9.176204	1419.239299	6.580908
142.113390	182.267112	163.499553	106.312125	9.130056	1419.054261	6.623502
142.354066	181.953689	163.714696	106.446989	9.118491	1418.774653	6.637416
142.183828	182.114142	163.526440	106.477491	9.085109	1418.912874	6.700115
142.100971	181.899566	163.419486	106.381605	9.063555	1419.376831	6.757986
142.021265	181.763791	163.386333	106.512504	9.064719	1419.467489	6.783899
142.151427	181.867672	163.265526	106.624155	9.005937	1419.261471	6.823813
142.101310	181.818826	163.243635	106.528227	9.040769	1419.422093	6.845140
142.318738	181.661062	163.144298	106.397485	9.064653	1419.510918	6.902846
142.505269	181.430349	163.368435	106.182117	9.075627	1419.510928	6.927274
142.535904	181.125356	163.535528	106.246768	9.041573	1419.544787	6.970084
142.589863	181.301302	163.371381	106.398062	8.993290	1419.363153	6.982950
142.700496	181.200800	163.457558	106.154283	8.991053	1419.462531	7.033278
142.692064	181.291553	163.610436	106.091103	8.961695	1419.278516	7.074633
142.762908	180.986361	163.696768	106.192439	8.972823	1419.261677	7.127023
142.903301	180.975023	163.680708	106.294229	8.999292	1418.994308	7.153138
142.903136	181.226785	163.667652	106.354798	8.986880	1418.669131	7.191617
142.871775	181.502317	163.410606	106.361387	8.984219	1418.624377	7.245318
142.423906	181.770005	163.344288	106.351478	8.992982	1418.864580	7.252761
142.574679	181.720760	163.361420	106.246827	8.921358	1418.855796	7.319160
142.677624	181.412690	163.441228	106.123725	8.933090	1419.060263	7.351380
142.595448	181.288808	163.505954	106.159491	8.913663	1419.135155	7.401480
142.600324	181.669617	163.241593	106.107375	8.923374	1419.027581	7.430136
142.796378	181.563943	163.369643	105.898837	8.916341	1418.965669	7.489188
142.410430	181.773112	163.476271	106.003211	8.901160	1418.914543	7.521274
142.479382	181.700082	163.411606	105.947931	8.902313	1418.996775	7.561912
142.313525	181.480396	163.761148	106.105271	8.924419	1418.826074	7.589166
142.632193	181.312558	163.760090	106.169453	8.913774	1418.571307	7.640625
142.515034	181.441390	163.776113	106.116540	8.940138	1418.549084	7.661701
142.615885	181.510069	163.765148	106.200622	8.950391	1418.264902	7.692983
142.518186	181.637524	163.710571	106.284448	8.903042	1418.212441	7.733789
142.498040	181.884286	163.501499	106.277768	8.919470	1418.149269	7.769668
142.470711	181.796568	163.369981	106.284670	8.939291	1418.341059	7.797720
142.804151	181.563475	163.391857	106.453096	8.908363	1418.063568	7.815490
142.582602	181.724398	163.427515	106.450820	8.921263	1418.004338	7.889064
142.628523	181.627202	163.335952	106.491291	8.943410	1418.068867	7.904754
142.518820	181.617493	163.350305	106.568222	8.946862	1418.040591	7.957708
142.396855	181.762272	163.389237	106.427628	8.929290	1418.105082	7.989636
142.473311	181.585073	163.527511	106.458102	8.954242	1417.967662	8.034099
142.605682	181.455705	163.347034	106.256427	8.928661	1418.324024	8.082468
142.692078	181.523910	163.502484	106.223555	8.903068	1418.031565	8.123340
142.743448	181.354438	163.680048	106.362055	8.884360	1417.820484	8.155166
142.784278	181.567243	163.416492	106.255654	8.930368	1417.830315	8.215649
142.873639	181.433494	163.315230	106.222328	8.940398	1417.975419	8.239492
142.792878	181.494485	163.316221	106.243052	8.947827	1417.946848	8.258691
142.565445	181.634466	163.487693	106.313917	8.964092	1417.724626	8.309762
142.562703	181.724747	163.166510	106.140640	8.935151	1418.133327	8.336922
142.495849	181.773119	163.061081	105.838735	9.013532	1418.454501	8.363183
142.598573	181.583629	163.055012	105.752664	8.990629	1418.615236	8.404257
142.577222	181.816414	163.041619	105.835641	8.977003	1418.310111	8.441990
142.602132	181.881023	162.986388	105.789427	8.990825	1418.255412	8.494793
142.570652	182.029831	163.120091	105.821563	8.980479	1417.950214	8.527170
142.529184	181.838274	163.256999	105.807066	8.929600	1418.076271	8.562605
142.596421	181.803085	163.177707	105.875135	8.931314	1417.989486	8.626850
142.395353	181.872076	163.216383	106.100944	8.927399	1417.865561	8.651402
142.092061	181.874951	163.194417	106.101588	8.850243	1418.200435	8.686305
141.984956	181.766839	163.371197	106.310731	8.894329	1417.922343	8.749605
