2014.470262	14.150985	0.264391	0.113024	0.000000	0.001339	0.000000
1898.778396	125.020340	3.331773	1.743870	0.000021	0.125599	0.000000
1531.005809	471.994414	16.516726	8.634175	0.000954	0.861491	0.000000
1048.616782	909.821992	43.947523	23.570595	0.006327	3.047538	0.000000
631.709301	1252.527693	89.082271	47.448857	0.024408	8.210880	0.000000
336.808761	1432.851693	156.233619	82.819824	0.066593	20.225005	0.000000
163.618883	1455.409284	240.060640	126.659158	0.139333	43.120719	0.000116
85.302529	1381.195682	318.767234	168.063437	0.252982	75.416684	0.001452
43.374926	1280.888309	386.039556	203.473854	0.386248	114.834471	0.002635
35.267890	1168.594934	436.181569	230.030703	0.537460	158.383019	0.004425
24.482434	1070.732353	475.810613	251.488286	0.717507	205.774446	0.006783
20.795210	975.150332	507.220209	268.651732	0.903415	256.266243	0.012861
21.205958	889.823106	528.436429	280.496625	1.083300	307.936326	0.018256
14.118821	814.919004	546.348049	289.856787	1.298001	362.434741	0.024597
10.161756	743.211434	559.081027	296.869544	1.533612	418.111753	0.030874
10.008023	677.693202	565.147338	301.152328	1.773285	473.185399	0.040425
10.602624	619.423868	566.508934	302.725221	2.009603	527.680481	0.049268
11.539739	567.041463	564.817660	302.390694	2.255732	580.896094	0.058617
12.638361	520.115290	559.950888	300.606419	2.453890	633.165344	0.069808
13.677378	478.709422	552.311605	297.464554	2.676390	684.085115	0.075536
14.976306	441.191850	542.763116	293.089846	2.888414	733.996954	0.093515
16.336829	407.527270	531.922613	288.082502	3.125211	781.918311	0.105191
17.992128	377.803794	520.023590	282.456990	3.336674	827.282948	0.122428
19.579157	350.581992	506.834639	276.519135	3.543731	871.797475	0.143869
21.369363	326.439526	492.977490	270.137588	3.756985	914.159936	0.159112
23.317776	305.314474	478.470725	263.573270	4.001392	954.146784	0.175579
25.149756	286.512279	463.973651	256.567363	4.225866	992.379375	0.191710
27.257819	269.694047	449.232527	249.811773	4.454129	1028.341116	0.208589
29.461467	254.869933	434.735332	242.819574	4.637295	1062.248253	0.228145
31.720697	241.853958	420.173838	235.748083	4.840982	1094.421710	0.240732
33.931428	230.318490	406.108521	228.866278	5.056928	1124.466490	0.251864
36.325816	219.874958	392.019751	221.877804	5.194576	1153.429577	0.277518
38.685642	211.060448	378.327026	215.174106	5.309590	1180.142081	0.301107
41.368201	203.008028	365.066878	208.660882	5.485394	1205.095218	0.315399
43.998415	196.023101	352.355862	202.298646	5.660444	1228.337470	0.350248
46.767412	190.109256	340.005613	196.159035	5.823701	1249.757435	0.377547
49.787352	184.806696	328.150450	190.372336	5.995065	1269.479311	0.408792
52.608228	180.164005	317.085758	184.864390	6.160805	1287.688112	0.428702
55.514408	175.982677	306.204041	179.514750	6.348490	1304.983980	0.451655
58.566733	172.225743	296.027720	174.557566	6.448379	1320.693779	0.480080
61.752732	169.106491	286.489325	169.724387	6.556320	1334.859679	0.511066
64.838025	166.690059	277.223125	165.006742	6.703254	1348.000986	0.537809
