2014.128215	14.402611	0.298351	0.164441	0.000000	0.006381	0.000000
1902.397289	121.394822	3.231502	1.842569	0.000011	0.133807	0.000000
1549.661147	453.996180	15.770937	8.710675	0.002346	0.863469	0.000000
1071.547281	888.417142	42.923300	23.168187	0.009681	2.936969	0.000000
654.669242	1232.391453	87.393187	46.601612	0.023390	7.924392	0.000000
372.483258	1405.842588	151.186038	80.188791	0.056201	19.242746	0.000377
187.685018	1445.959182	231.820311	122.503408	0.137964	40.892450	0.001667
99.446626	1381.831134	310.584349	164.136064	0.258393	72.740101	0.003332
50.654644	1287.467159	378.557821	200.106243	0.391340	111.816308	0.006485
34.097216	1177.807633	431.946707	228.479647	0.558896	156.096499	0.009400
22.285854	1079.037580	473.063846	250.313729	0.741366	203.556908	0.013039
12.240432	985.708968	506.745328	268.597191	0.938863	254.750542	0.018677
9.827366	896.863195	531.091686	282.132417	1.131426	307.933220	0.020690
9.368488	817.078318	547.479536	291.528806	1.324631	362.206220	0.027885
9.500018	745.707376	557.895946	297.596282	1.546886	416.719280	0.034213
9.988044	680.329603	564.150336	301.481829	1.776060	471.228207	0.045920
10.589189	622.951637	565.473818	302.622848	2.008084	525.295055	0.054802
11.495224	570.611803	563.191701	302.372541	2.229351	579.039970	0.059411
12.596147	523.971420	558.095405	300.544190	2.492312	631.245108	0.071786
13.789651	482.488445	550.312394	297.164293	2.733852	682.427064	0.084301
15.096380	444.654315	541.020234	293.211557	3.000291	731.922049	0.095174
16.474513	411.268706	530.250903	288.067640	3.242164	779.580723	0.115352
18.007122	381.376366	518.353534	282.609552	3.466930	825.060133	0.126363
19.769747	354.583195	505.177568	276.361733	3.699936	869.265080	0.142741
21.426463	330.745456	491.782339	269.809991	3.899286	911.178133	0.158331
23.163177	309.471978	477.646731	263.091511	4.118192	951.332303	0.176108
25.067705	290.519809	463.613768	256.136274	4.337184	989.134976	0.190283
27.243085	273.391325	449.105294	249.053959	4.580031	1025.408290	0.218016
29.162980	258.517863	434.395240	242.245856	4.772926	1059.666397	0.238738
31.397403	245.285826	419.738979	235.125515	4.969994	1092.219511	0.262773
33.782322	233.590771	405.742581	228.519082	5.173362	1121.905073	0.286809
36.216000	223.172314	392.129152	221.718370	5.348821	1150.105882	0.309461
38.831738	213.778317	378.498485	214.947057	5.529496	1177.073780	0.341126
41.617581	205.516309	365.410658	208.526349	5.693942	1201.869843	0.365319
44.187200	198.488888	352.926886	202.351511	5.871830	1224.790078	0.383607
46.827526	192.080666	340.653600	196.415743	6.045619	1246.561962	0.414883
49.512467	186.516318	329.202833	190.553051	6.178377	1266.596112	0.440841
52.438475	181.647180	317.783274	185.002214	6.303451	1285.358851	0.466555
55.315077	177.312487	307.089929	179.917651	6.480189	1302.386049	0.498617
58.304046	173.633814	296.531230	174.850035	6.620555	1318.536654	0.523665
61.223906	170.592255	287.030812	170.040803	6.758100	1332.796657	0.557467
64.367858	167.594135	277.557890	165.569818	6.910180	1346.423758	0.576361
67.571931	165.170801	268.690113	161.190392	7.029300	1358.768503	0.605873
70.881361	162.807808	260.172490	156.973423	7.143929	1370.381529	0.639460
73.970034	160.913875	252.715352	153.148295	7.288217	1380.305100	0.659125
76.938680	159.546733	245.298453	149.268441	7.399054	1389.854213	0.694426
80.081816	158.338341	238.389919	146.003393	7.525796	1397.936517	0.724218
83.151340	157.451531	231.826613	142.803397	7.602092	1405.408925	0.756103
85.999553	156.670451	225.674193	139.545013	7.708433	1412.606594	0.795763
88.903468	156.355217	219.800518	136.709967	7.786137	1418.625200	0.819493
91.851801	156.082295	214.499626	134.041627	7.847414	1423.816154	0.861083
94.776371	155.964402	209.310437	131.545662	7.897651	1428.606345	0.899132
97.610833	156.001135	204.505050	129.207715	7.934861	1432.800704	0.939703
