0	937
0	136
0	658
0	1111
0	797
0	750
0	846
0	789
0	1130
0	1387
0	1839
0	231
0	1801
0	117
0	384
0	752
0	374
0	651
0	216
0	704
0	1319
0	878
0	392
0	1434
0	237
0	1792
0	648
0	235
0	986
0	1246
0	200
0	128
0	813
0	129
0	382
0	688
0	1334
0	602
0	978
0	123
1	253
1	1548
1	143
1	282
1	471
1	1629
1	1233
1	415
1	1254
1	761
1	1347
1	296
1	633
1	1796
1	728
1	2004
1	154
1	1300
1	191
1	1402
1	1178
1	606
1	1208
1	1298
1	956
1	1495
1	512
1	5
1	797
1	596
1	706
1	1324
1	495
1	136
1	326
1	1293
1	1264
1	1216
1	618
1	7
2	742
2	173
2	1265
2	654
2	943
2	246
2	345
2	150
2	1135
2	948
2	1395
2	489
2	259
2	792
2	1491
2	858
2	1075
2	722
2	1409
2	1970
2	172
2	621
2	1615
2	1234
2	650
2	729
2	1386
2	116
2	593
2	471
2	1024
2	475
2	401
2	1698
2	380
2	348
2	945
2	618
2	1577
2	352
3	1775
3	322
3	1014
3	1264
3	1327
3	245
3	443
3	680
3	112
3	1479
3	1087
3	639
3	1363
3	1116
3	393
3	421
3	1210
3	912
3	816
3	1692
3	1480
3	560
3	913
3	651
3	1533
3	125
3	575
3	536
3	12
3	1350
3	1732
3	763
3	889
3	1745
3	1754
3	1292
3	51
3	457
3	1208
3	398
4	230
4	758
4	1237
4	1389
4	822
4	779
4	1061
4	1124
4	1411
4	807
4	68
4	1016
4	346
4	883
4	1534
4	621
4	1506
4	204
4	1235
4	1185
4	175
4	606
4	321
4	764
4	853
4	469
4	1043
4	12
4	1102
4	1219
4	1335
4	903
4	189
4	1301
4	82
4	1309
4	1455
4	663
4	38
4	1489
5	122
5	879
5	278
5	210
5	37
5	1755
5	822
5	528
5	1460
5	1516
5	444
5	167
5	1210
5	972
5	1188
5	1003
5	1308
5	181
5	659
5	841
5	668
5	657
5	1663
5	894
5	820
5	31
5	606
5	1843
5	1464
5	179
5	338
5	917
5	475
5	47
5	1713
5	746
5	1462
5	1164
5	1355
6	794
6	87
6	252
6	795
6	1131
6	679
6	1858
6	1656
6	1634
6	1452
6	864
6	1624
6	1426
6	92
6	396
6	1376
6	1617
6	1408
6	560
6	176
6	1474
6	310
6	1100
6	1103
6	1802
6	11
6	666
6	1369
6	368
6	629
6	1553
6	1151
6	657
6	84
6	646
6	1016
6	1436
6	837
6	31
6	1534
7	672
7	22
7	536
7	480
7	107
7	1430
7	1246
7	878
7	1394
7	332
7	1120
7	832
7	1626
7	246
7	1334
7	645
7	945
7	205
7	145
7	254
7	13
7	582
7	256
7	522
7	366
7	956
7	1339
7	1947
7	123
7	706
7	829
7	50
7	1412
7	1846
7	282
7	615
7	136
7	969
7	2021
8	925
8	120
8	1013
8	1342
8	1393
8	391
8	481
8	819
8	979
8	1851
8	1546
8	1070
8	450
8	383
8	22
8	760
8	1424
8	1861
8	301
8	1847
8	190
8	1099
8	1090
8	285
8	768
8	516
8	431
8	510
8	1427
8	1195
8	1980
8	454
8	407
8	895
8	1734
8	513
8	1584
8	684
8	1177
8	1977
9	823
9	579
9	209
9	1300
9	170
9	336
9	1233
9	1096
9	412
9	1782
9	1253
9	639
9	1031
9	1058
9	178
9	589
9	308
9	1333
9	1190
9	387
9	34
9	1127
9	633
9	1508
9	355
9	1983
9	551
